transaction_id,sender_account_id,receiver_account_id,transaction_type,amount,currency,transaction_date,channel,country_origin,country_destination,transaction_status,remarks
TXN000196,ACC00203,ACC00300,Cash Withdrawal,9552.05,INR,2024-09-18 19:24:00,ATM,France,UK,Completed,Business Payment
TXN000197,ACC00193,ACC00092,Wire Transfer,2833.37,GBP,2022-04-09 17:01:00,Mobile,Australia,Singapore,Completed,Personal Transfer
TXN000198,ACC00054,ACC00445,Cash Deposit,6673.01,EUR,2023-03-16 03:29:00,ATM,USA,Germany,Completed,Investment
TXN000199,ACC00212,ACC00585,Cash Deposit,5799.75,GBP,2023-08-18 00:57:00,Online,UK,Malta,Pending,Loan Repayment
TXN000200,ACC00412,ACC00046,ATM Withdrawal,1487.77,GBP,2023-09-27 06:56:00,Mobile,Canada,USA,Completed,Investment
TXN000201,ACC00387,ACC00285,Cheque,9845.57,EUR,2022-03-27 22:49:00,Online,Japan,Germany,Completed,Business Payment
TXN000202,ACC00163,ACC00501,Cash Withdrawal,31014.53,GBP,2024-03-26 09:34:00,SWIFT,USA,Panama,Completed,Business Payment
TXN000203,ACC00405,ACC00207,Wire Transfer,8556.86,EUR,2024-08-18 15:06:00,Branch,Australia,Malta,Completed,N/A
TXN000204,ACC00070,ACC00248,Cash Deposit,3979.94,GBP,2024-10-28 06:49:00,Branch,Seychelles,USA,Failed,Loan Repayment
TXN000205,ACC00257,ACC00180,Cash Deposit,3216.04,EUR,2023-08-21 16:04:00,Online,Germany,British Virgin Islands,Completed,Investment
TXN000206,ACC00026,ACC00452,ATM Withdrawal,717.51,USD,2023-10-13 01:07:00,Mobile,Singapore,Nigeria,Completed,Personal Transfer
TXN000207,ACC00174,ACC00330,Online Transfer,3396.31,USD,2022-04-30 12:49:00,Online,Canada,UK,Completed,Business Payment
TXN000208,ACC00021,ACC00488,Online Transfer,8441.18,GBP,2023-05-02 21:31:00,ATM,Canada,Seychelles,Completed,Salary
TXN000209,ACC00466,ACC00550,Cash Deposit,18177.43,GBP,2024-03-06 08:56:00,Branch,Japan,Cyprus,Pending,Salary
TXN000210,ACC00044,ACC00471,Cheque,433257.64,INR,2023-12-24 06:25:00,Mobile,British Virgin Islands,Seychelles,Completed,Investment
TXN000211,ACC00475,ACC00373,ATM Withdrawal,3106.43,AED,2023-01-27 18:12:00,ATM,UK,Seychelles,Completed,N/A
TXN000212,ACC00419,ACC00384,Wire Transfer,5831.6,EUR,2023-09-08 19:26:00,Online,Germany,British Virgin Islands,Completed,Salary
TXN000213,ACC00394,ACC00530,ATM Withdrawal,3942.88,AED,2022-12-19 08:47:00,Online,France,Malta,Completed,N/A
TXN000214,ACC00203,ACC00155,Online Transfer,3760.48,AED,2023-10-10 19:59:00,Branch,France,France,Completed,Business Payment
TXN000215,ACC00022,ACC00009,Cash Deposit,8289.53,EUR,2024-01-01 06:47:00,ATM,Cyprus,Germany,Completed,Loan Repayment
TXN000216,ACC00598,ACC00458,Wire Transfer,4328.28,AED,2022-11-08 05:26:00,SWIFT,Bahamas,Cyprus,Completed,Personal Transfer
TXN000217,ACC00644,ACC00481,Wire Transfer,6328.78,EUR,2022-10-28 14:06:00,Mobile,Cyprus,UAE,Completed,Salary
TXN000218,ACC00021,ACC00601,Online Transfer,6224.28,GBP,2022-02-10 15:42:00,ATM,Canada,Germany,Pending,Business Payment
TXN000219,ACC00182,ACC00139,Cash Withdrawal,5653.88,USD,2023-02-08 20:20:00,ATM,Canada,UAE,Completed,Personal Transfer
TXN000220,ACC00428,ACC00174,Cash Deposit,281040.26,USD,2022-02-18 15:20:00,Online,Bahamas,Cayman Islands,Completed,Investment
TXN000221,ACC00346,ACC00042,Online Transfer,49798.96,USD,2022-03-06 04:55:00,SWIFT,Japan,USA,Completed,Salary
TXN000222,ACC00482,ACC00390,ATM Withdrawal,3556.73,GBP,2024-11-15 13:26:00,Online,France,Bahamas,Completed,Personal Transfer
TXN000223,ACC00198,ACC00501,Wire Transfer,12415.55,USD,2023-10-15 16:57:00,Online,France,France,Completed,Salary
TXN000224,ACC00383,ACC00067,Cash Deposit,9506.71,AED,2023-11-30 19:04:00,Mobile,France,British Virgin Islands,Completed,Business Payment
TXN000225,ACC00628,ACC00125,ATM Withdrawal,463100.98,EUR,2022-07-07 00:27:00,Online,Canada,UK,Completed,Investment
TXN000226,ACC00329,ACC00641,ATM Withdrawal,138784.89,AED,2023-01-17 15:18:00,Branch,Australia,Seychelles,Completed,Business Payment
TXN000227,ACC00082,ACC00181,Wire Transfer,8770.29,EUR,2022-09-11 22:48:00,Online,Australia,British Virgin Islands,Completed,Salary
TXN000228,ACC00167,ACC00405,Cash Withdrawal,5754.14,EUR,2024-05-23 08:52:00,SWIFT,USA,USA,Completed,Trade Settlement
TXN000229,ACC00258,ACC00289,ATM Withdrawal,6813.24,INR,2024-05-30 02:43:00,Branch,Australia,Germany,Completed,N/A
TXN000230,ACC00371,ACC00621,Cash Withdrawal,11701.03,INR,2024-09-10 11:31:00,ATM,USA,Russia,Reversed,Salary
TXN000231,ACC00234,ACC00602,Cheque,37325.45,INR,2024-04-05 14:55:00,Online,Japan,Canada,Completed,Investment
TXN000232,ACC00430,ACC00026,ATM Withdrawal,41318.88,EUR,2024-01-19 00:27:00,Online,France,Australia,Completed,Business Payment
TXN000233,ACC00401,ACC00484,Cheque,1434.11,AED,2023-07-23 07:12:00,Mobile,Bahamas,Cyprus,Completed,N/A
TXN000234,ACC00164,ACC00500,Cash Deposit,8724.99,EUR,2024-09-03 19:18:00,SWIFT,France,UAE,Pending,Investment
TXN000235,ACC00503,ACC00014,Online Transfer,8616.02,GBP,2022-09-07 19:08:00,ATM,Singapore,Bahamas,Pending,N/A
TXN000236,ACC00132,ACC00379,Cash Withdrawal,5131.42,INR,2023-10-31 22:14:00,ATM,Cyprus,Russia,Completed,N/A
TXN000237,ACC00340,ACC00200,Online Transfer,8126.52,INR,2023-05-01 07:31:00,Branch,France,British Virgin Islands,Completed,Business Payment
TXN000238,ACC00394,ACC00152,Cheque,5650.1,EUR,2023-06-29 02:28:00,ATM,France,Canada,Completed,N/A
TXN000239,ACC00061,ACC00486,Cheque,34955.86,GBP,2022-10-27 08:20:00,SWIFT,France,Russia,Completed,N/A
TXN000240,ACC00193,ACC00612,Cheque,21120.4,INR,2024-10-29 09:15:00,Branch,Australia,Cayman Islands,Completed,Salary
TXN000241,ACC00304,ACC00026,Cheque,356.51,AED,2022-10-30 14:40:00,Online,Cyprus,Seychelles,Completed,Business Payment
TXN000242,ACC00281,ACC00467,Cash Withdrawal,2555.95,AED,2022-02-04 03:03:00,Mobile,Canada,Bahamas,Completed,N/A
TXN000243,ACC00385,ACC00564,Cash Withdrawal,326.64,AED,2022-03-12 20:18:00,SWIFT,Canada,UK,Pending,Business Payment
TXN000244,ACC00136,ACC00509,Cash Withdrawal,668.51,GBP,2023-04-27 02:48:00,ATM,Seychelles,Germany,Completed,N/A
TXN000245,ACC00072,ACC00505,Cash Deposit,11548.17,USD,2022-07-03 06:28:00,ATM,Germany,Japan,Completed,Trade Settlement
TXN000246,ACC00572,ACC00025,Cash Deposit,567.1,AED,2023-04-22 04:55:00,ATM,Canada,British Virgin Islands,Completed,Trade Settlement
TXN000247,ACC00406,ACC00020,Online Transfer,20875.22,USD,2022-05-20 01:12:00,Online,Australia,Japan,Completed,Business Payment
TXN000248,ACC00358,ACC00083,Online Transfer,5276.09,GBP,2022-01-16 20:47:00,ATM,Japan,Russia,Completed,Investment
TXN000249,ACC00164,ACC00207,Cheque,19507.41,AED,2023-08-08 14:01:00,SWIFT,France,Malta,Completed,Business Payment
TXN000250,ACC00043,ACC00397,Cash Deposit,7261.26,AED,2023-09-04 22:43:00,ATM,Australia,Bahamas,Completed,Trade Settlement
TXN000251,ACC00642,ACC00236,Cash Withdrawal,5144.93,EUR,2023-03-20 05:55:00,Mobile,Canada,Malta,Completed,Investment
TXN000252,ACC00401,ACC00617,Wire Transfer,6809.34,USD,2023-05-24 02:39:00,Branch,Bahamas,UK,Pending,Loan Repayment
TXN000253,ACC00001,ACC00311,Cash Withdrawal,4061.04,USD,2023-01-26 13:47:00,ATM,Panama,Cyprus,Completed,Loan Repayment
TXN000254,ACC00036,ACC00123,ATM Withdrawal,19771.75,USD,2023-02-24 03:58:00,Mobile,Canada,Australia,Completed,Business Payment
TXN000255,ACC00241,ACC00467,ATM Withdrawal,7841.15,EUR,2024-09-09 02:46:00,Online,Singapore,Germany,Completed,Investment
TXN000256,ACC00031,ACC00039,Cash Withdrawal,235590.91,GBP,2022-04-01 21:04:00,Mobile,Japan,Singapore,Pending,Business Payment
TXN000257,ACC00279,ACC00193,Cheque,27367.55,EUR,2024-06-10 17:44:00,Branch,Australia,Cayman Islands,Completed,Personal Transfer
TXN000258,ACC00377,ACC00468,ATM Withdrawal,217970.36,GBP,2022-10-26 10:47:00,Mobile,Panama,Australia,Completed,Loan Repayment
TXN000259,ACC00479,ACC00356,Wire Transfer,15052.96,AED,2024-04-15 11:27:00,ATM,Japan,Canada,Completed,Loan Repayment
TXN000260,ACC00478,ACC00462,Online Transfer,6807.96,EUR,2022-10-25 19:21:00,SWIFT,UK,Canada,Reversed,N/A
TXN000261,ACC00211,ACC00406,Online Transfer,9551.8,EUR,2022-01-09 08:59:00,Online,UK,British Virgin Islands,Completed,Loan Repayment
TXN000262,ACC00383,ACC00562,Wire Transfer,8438.66,EUR,2024-04-15 22:48:00,Mobile,France,Canada,Pending,N/A
TXN000263,ACC00193,ACC00001,Cheque,8049.33,GBP,2023-09-20 07:48:00,Online,Australia,Russia,Completed,N/A
TXN000264,ACC00196,ACC00025,Wire Transfer,21127.15,INR,2022-05-18 08:28:00,ATM,Canada,Malta,Completed,Personal Transfer
TXN000265,ACC00308,ACC00352,Wire Transfer,3550.95,INR,2022-03-27 21:31:00,ATM,Singapore,Bahamas,Completed,Trade Settlement
TXN000266,ACC00485,ACC00393,Wire Transfer,6800.97,INR,2024-10-01 00:24:00,Branch,Japan,UAE,Completed,Business Payment
TXN000267,ACC00085,ACC00252,Wire Transfer,6546.08,GBP,2023-05-10 19:30:00,ATM,Japan,Russia,Completed,N/A
TXN000268,ACC00463,ACC00222,Wire Transfer,5562.08,AED,2022-02-27 16:28:00,Online,Singapore,Seychelles,Completed,Personal Transfer
TXN000269,ACC00398,ACC00549,Cash Deposit,10997.31,USD,2024-07-14 09:54:00,ATM,USA,British Virgin Islands,Completed,Trade Settlement
TXN000270,ACC00159,ACC00079,Cash Withdrawal,28936.15,EUR,2022-12-28 12:02:00,Online,USA,British Virgin Islands,Pending,Personal Transfer
TXN000271,ACC00506,ACC00235,Online Transfer,6453.07,USD,2022-09-28 23:38:00,Mobile,Japan,UAE,Completed,Trade Settlement
TXN000272,ACC00441,ACC00022,Online Transfer,6404.84,INR,2022-03-10 08:27:00,Branch,Canada,Germany,Completed,Trade Settlement
TXN000273,ACC00367,ACC00487,Cash Deposit,46690.25,EUR,2022-11-28 02:36:00,Mobile,UK,Russia,Completed,Loan Repayment
TXN000274,ACC00490,ACC00069,ATM Withdrawal,9601.02,INR,2023-09-08 04:47:00,Branch,USA,Bahamas,Completed,N/A
TXN000275,ACC00013,ACC00116,Cheque,4768.61,EUR,2023-10-17 07:55:00,Online,Japan,UAE,Completed,Salary
TXN000276,ACC00102,ACC00177,Wire Transfer,34969.26,INR,2022-09-18 16:09:00,SWIFT,USA,Germany,Completed,Salary
TXN000277,ACC00642,ACC00424,Cash Withdrawal,7573.96,INR,2024-06-03 01:55:00,Branch,Canada,Singapore,Completed,Loan Repayment
TXN000278,ACC00401,ACC00461,ATM Withdrawal,5497.28,EUR,2024-11-09 13:41:00,Online,Bahamas,Nigeria,Completed,N/A
TXN000279,ACC00077,ACC00444,Cheque,26109.97,GBP,2022-03-23 11:17:00,Mobile,Panama,British Virgin Islands,Completed,Personal Transfer
TXN000280,ACC00620,ACC00335,Wire Transfer,8282.01,INR,2022-10-09 15:21:00,ATM,Canada,Russia,Completed,Trade Settlement
TXN000281,ACC00065,ACC00258,Cash Deposit,5699.18,GBP,2023-10-26 07:36:00,ATM,Germany,Singapore,Pending,Personal Transfer
TXN000282,ACC00422,ACC00286,Cash Deposit,26377.77,GBP,2022-10-13 22:18:00,SWIFT,Singapore,Russia,Completed,N/A
TXN000283,ACC00474,ACC00596,ATM Withdrawal,4729.0,INR,2023-11-22 05:56:00,ATM,France,Japan,Completed,Trade Settlement
TXN000284,ACC00278,ACC00582,Wire Transfer,4185.81,USD,2024-02-11 17:25:00,Online,Australia,Panama,Failed,Investment
TXN000285,ACC00564,ACC00598,Cheque,7408.31,INR,2024-09-29 19:06:00,Mobile,France,British Virgin Islands,Completed,Salary
TXN000286,ACC00126,ACC00371,Wire Transfer,6865.11,INR,2023-07-04 04:50:00,Online,Canada,UK,Pending,Personal Transfer
TXN000287,ACC00062,ACC00011,Online Transfer,1091.75,GBP,2023-03-28 19:38:00,SWIFT,Cayman Islands,Bahamas,Pending,Salary
TXN000288,ACC00024,ACC00567,Online Transfer,127329.05,AED,2022-02-05 05:05:00,ATM,Germany,UAE,Completed,Salary
TXN000289,ACC00417,ACC00227,Cash Withdrawal,451348.33,INR,2022-01-07 07:42:00,SWIFT,UK,Malta,Completed,Salary
TXN000290,ACC00103,ACC00084,Cash Withdrawal,27209.46,EUR,2024-02-18 00:34:00,Mobile,Singapore,Cyprus,Completed,Personal Transfer
TXN000291,ACC00351,ACC00330,Online Transfer,284.37,INR,2022-10-23 22:04:00,Online,Singapore,Malta,Completed,Loan Repayment
TXN000292,ACC00362,ACC00415,Online Transfer,2539.86,EUR,2022-02-19 21:59:00,Branch,Germany,Seychelles,Completed,Business Payment
TXN000293,ACC00399,ACC00586,Cash Withdrawal,24619.81,EUR,2022-07-03 13:16:00,ATM,Canada,Bahamas,Failed,Loan Repayment
TXN000294,ACC00491,ACC00162,Wire Transfer,1600.02,EUR,2022-03-16 12:23:00,Branch,Singapore,Australia,Completed,Trade Settlement
TXN000295,ACC00567,ACC00052,Cash Deposit,2328.48,EUR,2024-06-11 08:55:00,Mobile,Germany,Cayman Islands,Completed,Business Payment
TXN000296,ACC00238,ACC00095,Cheque,32476.97,INR,2022-12-27 09:35:00,Online,Australia,Japan,Completed,Salary
TXN000297,ACC00618,ACC00079,Cash Withdrawal,699.7,EUR,2024-08-05 17:48:00,Online,USA,Russia,Failed,Salary
TXN000298,ACC00009,ACC00334,Cash Deposit,7713.13,USD,2022-04-27 12:08:00,Mobile,Japan,Canada,Pending,Salary
TXN000299,ACC00624,ACC00377,Online Transfer,5207.39,USD,2023-05-24 05:40:00,Branch,Germany,Malta,Completed,Loan Repayment
TXN000300,ACC00472,ACC00542,Online Transfer,7209.66,GBP,2024-12-11 14:41:00,SWIFT,Cayman Islands,Malta,Completed,Personal Transfer
TXN000301,ACC00418,ACC00171,Online Transfer,4578.06,INR,2024-01-23 09:07:00,Mobile,Germany,Malta,Completed,Business Payment
TXN000302,ACC00323,ACC00499,Cash Withdrawal,1868.46,INR,2022-10-14 20:50:00,Online,Japan,Canada,Completed,Salary
TXN000303,ACC00450,ACC00259,Cash Deposit,28120.31,USD,2024-05-01 01:15:00,ATM,USA,Bahamas,Completed,Investment
TXN000304,ACC00396,ACC00444,Cash Withdrawal,9989.7,EUR,2024-09-08 02:22:00,ATM,Bahamas,Nigeria,Completed,Business Payment
TXN000305,ACC00150,ACC00576,Cash Withdrawal,9701.3,GBP,2024-07-31 11:39:00,ATM,Nigeria,UK,Pending,Personal Transfer
TXN000306,ACC00127,ACC00449,Cheque,26769.74,GBP,2024-11-02 02:09:00,Mobile,Canada,Panama,Completed,N/A
TXN000307,ACC00202,ACC00096,Cheque,9566.34,EUR,2024-05-06 18:12:00,Mobile,Japan,Russia,Completed,Salary
TXN000308,ACC00001,ACC00068,Wire Transfer,10535.9,USD,2022-12-06 21:31:00,Mobile,Panama,British Virgin Islands,Completed,Loan Repayment
TXN000309,ACC00481,ACC00265,ATM Withdrawal,31464.94,AED,2023-10-31 16:09:00,SWIFT,USA,Panama,Pending,N/A
TXN000310,ACC00252,ACC00232,Cash Withdrawal,172484.84,GBP,2024-04-08 01:37:00,Branch,France,Canada,Completed,N/A
TXN000311,ACC00225,ACC00255,Cash Withdrawal,4232.69,GBP,2024-03-29 13:36:00,Branch,France,Japan,Completed,Investment
TXN000312,ACC00068,ACC00322,Wire Transfer,8342.51,GBP,2022-03-04 10:23:00,Online,Russia,UAE,Pending,Investment
TXN000313,ACC00406,ACC00603,Cash Withdrawal,2004.85,AED,2023-11-20 05:38:00,Mobile,Australia,Germany,Completed,Business Payment
TXN000314,ACC00009,ACC00154,Cheque,91541.77,EUR,2022-11-08 01:00:00,Branch,Japan,Canada,Completed,N/A
TXN000315,ACC00376,ACC00366,Wire Transfer,6027.92,EUR,2022-06-18 01:39:00,Online,Panama,Malta,Pending,Investment
TXN000316,ACC00111,ACC00274,Cash Withdrawal,34232.84,EUR,2022-05-14 14:38:00,SWIFT,Germany,France,Completed,Salary
TXN000317,ACC00291,ACC00033,ATM Withdrawal,3601.2,INR,2024-11-08 09:18:00,Mobile,Japan,Japan,Completed,N/A
TXN000318,ACC00317,ACC00335,Cheque,1973.87,EUR,2022-08-30 04:06:00,Online,Canada,Germany,Completed,Loan Repayment
TXN000319,ACC00328,ACC00594,Cheque,234446.25,USD,2023-09-12 22:13:00,ATM,Cayman Islands,Australia,Completed,Loan Repayment
TXN000320,ACC00068,ACC00051,Cash Withdrawal,379.28,INR,2024-03-25 22:55:00,Online,Russia,British Virgin Islands,Completed,Trade Settlement
TXN000321,ACC00433,ACC00323,Wire Transfer,8626.78,INR,2022-12-03 08:26:00,ATM,Australia,Canada,Completed,Salary
TXN000322,ACC00246,ACC00526,ATM Withdrawal,48239.57,GBP,2022-01-19 20:23:00,SWIFT,Australia,Bahamas,Completed,Business Payment
TXN000323,ACC00495,ACC00514,Online Transfer,15060.04,AED,2023-07-15 16:25:00,SWIFT,Australia,Singapore,Completed,Trade Settlement
TXN000324,ACC00041,ACC00466,Cheque,180586.98,AED,2023-08-06 10:01:00,Branch,Australia,UAE,Pending,Investment
TXN000325,ACC00475,ACC00624,Online Transfer,5189.89,GBP,2022-03-21 07:42:00,Mobile,UK,Panama,Completed,Salary
TXN000326,ACC00042,ACC00228,Online Transfer,8572.88,INR,2023-07-15 17:52:00,Branch,Australia,Nigeria,Pending,Trade Settlement
TXN000327,ACC00314,ACC00615,Cheque,6003.5,AED,2022-08-26 07:59:00,ATM,France,Australia,Completed,Salary
TXN000328,ACC00015,ACC00440,Cash Withdrawal,809.12,GBP,2023-06-13 05:42:00,Mobile,Japan,Australia,Failed,Salary
TXN000329,ACC00168,ACC00371,Wire Transfer,968.68,USD,2022-05-21 02:09:00,Online,Cayman Islands,Germany,Completed,N/A
TXN000330,ACC00277,ACC00184,Cheque,27502.96,AED,2024-08-10 16:07:00,ATM,Germany,Germany,Completed,Business Payment
TXN000331,ACC00362,ACC00181,Cash Deposit,16761.31,GBP,2022-06-26 02:10:00,Online,Germany,Nigeria,Pending,Personal Transfer
TXN000332,ACC00199,ACC00491,Online Transfer,8920.91,INR,2024-06-04 03:51:00,Online,Australia,Australia,Completed,Trade Settlement
TXN000333,ACC00496,ACC00601,Cheque,6754.84,INR,2024-10-09 17:49:00,ATM,Japan,Bahamas,Completed,Business Payment
TXN000334,ACC00038,ACC00464,Wire Transfer,32408.51,GBP,2023-11-25 13:47:00,Mobile,Cayman Islands,Germany,Completed,Business Payment
TXN000335,ACC00609,ACC00534,Wire Transfer,5096.57,GBP,2023-11-29 03:39:00,Online,Japan,Cayman Islands,Completed,Investment
TXN000336,ACC00301,ACC00040,Cash Withdrawal,185092.3,GBP,2023-06-13 12:09:00,Mobile,USA,Germany,Reversed,Loan Repayment
TXN000337,ACC00077,ACC00511,Online Transfer,60229.51,AED,2022-07-10 04:59:00,SWIFT,Panama,France,Completed,Business Payment
TXN000338,ACC00271,ACC00342,Online Transfer,2932.97,AED,2022-04-11 08:19:00,Branch,UAE,Russia,Failed,N/A
TXN000339,ACC00560,ACC00305,ATM Withdrawal,8166.24,GBP,2023-10-01 13:05:00,ATM,UK,UK,Completed,Business Payment
TXN000340,ACC00603,ACC00005,Online Transfer,1050.78,EUR,2023-06-26 05:37:00,Branch,UK,British Virgin Islands,Completed,Trade Settlement
TXN000341,ACC00583,ACC00107,Wire Transfer,9690.67,AED,2024-11-09 07:26:00,ATM,Australia,Singapore,Completed,Salary
TXN000342,ACC00061,ACC00441,Online Transfer,1977.97,GBP,2024-04-08 18:26:00,ATM,France,Japan,Completed,Business Payment
TXN000343,ACC00431,ACC00262,Online Transfer,5870.2,EUR,2023-06-03 22:08:00,SWIFT,France,France,Reversed,Salary
TXN000344,ACC00136,ACC00042,Online Transfer,2154.62,USD,2023-03-23 08:07:00,Online,Seychelles,France,Pending,Business Payment
TXN000345,ACC00424,ACC00110,Cheque,3138.08,AED,2024-01-26 10:26:00,ATM,Singapore,Seychelles,Completed,N/A
TXN000346,ACC00651,ACC00150,Cheque,23480.31,USD,2024-09-30 15:17:00,ATM,Germany,USA,Completed,Salary
TXN000347,ACC00063,ACC00062,Cheque,6760.09,USD,2023-08-04 08:11:00,Mobile,Cayman Islands,Nigeria,Completed,Investment
TXN000348,ACC00357,ACC00311,Cheque,5833.83,EUR,2024-03-10 08:10:00,Mobile,Singapore,Canada,Completed,Salary
TXN000349,ACC00498,ACC00394,ATM Withdrawal,279363.97,USD,2024-01-30 16:16:00,ATM,France,Nigeria,Completed,Trade Settlement
TXN000350,ACC00414,ACC00021,Online Transfer,48243.32,AED,2023-05-16 21:59:00,SWIFT,Japan,Nigeria,Failed,Trade Settlement
TXN000351,ACC00509,ACC00542,Cash Deposit,48303.48,EUR,2023-11-30 00:30:00,Branch,Australia,Cayman Islands,Completed,Investment
TXN000352,ACC00258,ACC00279,Cheque,351426.33,AED,2024-01-01 03:24:00,Online,Australia,Japan,Completed,N/A
TXN000353,ACC00345,ACC00366,Wire Transfer,4295.32,AED,2022-02-03 22:04:00,Online,Singapore,Japan,Completed,Business Payment
TXN000354,ACC00210,ACC00479,Cash Deposit,49834.2,EUR,2024-06-22 22:08:00,Online,Cayman Islands,Bahamas,Completed,Loan Repayment
TXN000355,ACC00012,ACC00602,Cash Deposit,49643.94,AED,2022-07-11 10:59:00,Branch,Germany,Germany,Pending,N/A
TXN000356,ACC00613,ACC00550,ATM Withdrawal,6743.12,USD,2022-12-09 21:48:00,Mobile,Bahamas,Singapore,Completed,Loan Repayment
TXN000357,ACC00103,ACC00091,ATM Withdrawal,4582.93,EUR,2024-01-01 14:35:00,Branch,Singapore,France,Reversed,Personal Transfer
TXN000358,ACC00022,ACC00282,Cash Withdrawal,1813.65,INR,2023-03-05 06:08:00,Branch,Cyprus,Seychelles,Completed,Salary
TXN000359,ACC00033,ACC00121,Wire Transfer,38686.54,EUR,2024-06-03 04:44:00,Mobile,Japan,Malta,Completed,Loan Repayment
TXN000360,ACC00036,ACC00546,Wire Transfer,1658.35,INR,2022-05-30 04:26:00,Online,Canada,Australia,Completed,Personal Transfer
TXN000361,ACC00569,ACC00544,Online Transfer,454538.78,AED,2024-07-16 05:53:00,SWIFT,UK,Singapore,Failed,Investment
TXN000362,ACC00177,ACC00626,Cash Withdrawal,7546.54,INR,2022-02-11 06:25:00,SWIFT,UK,Seychelles,Failed,N/A
TXN000363,ACC00596,ACC00119,Cheque,14197.94,AED,2022-08-20 17:30:00,Online,Canada,UK,Completed,Personal Transfer
TXN000364,ACC00238,ACC00130,Online Transfer,2240.3,USD,2022-06-21 10:33:00,ATM,Australia,Panama,Completed,Salary
TXN000365,ACC00183,ACC00046,Online Transfer,43860.05,INR,2022-07-03 16:09:00,Branch,Seychelles,Cyprus,Completed,Personal Transfer
TXN000366,ACC00083,ACC00330,Wire Transfer,9505.75,USD,2022-02-25 21:44:00,Branch,Cayman Islands,British Virgin Islands,Completed,Trade Settlement
TXN000367,ACC00600,ACC00084,ATM Withdrawal,835.43,AED,2024-01-31 01:50:00,Branch,USA,Canada,Reversed,Loan Repayment
TXN000368,ACC00389,ACC00118,Online Transfer,7172.74,AED,2022-10-30 19:42:00,Mobile,France,Cayman Islands,Completed,N/A
TXN000369,ACC00079,ACC00155,Cheque,40292.37,INR,2024-08-18 01:32:00,Branch,Germany,UK,Completed,Business Payment
TXN000370,ACC00268,ACC00252,Online Transfer,35103.38,USD,2022-11-04 12:24:00,Online,Germany,Cyprus,Completed,Loan Repayment
TXN000371,ACC00524,ACC00234,Online Transfer,8916.94,USD,2024-02-08 23:02:00,Mobile,USA,UK,Completed,Salary
TXN000372,ACC00421,ACC00617,Wire Transfer,9811.57,USD,2024-12-12 05:08:00,ATM,Japan,UK,Failed,N/A
TXN000373,ACC00402,ACC00259,Online Transfer,9812.16,INR,2023-06-14 20:11:00,Mobile,Canada,Japan,Completed,Investment
TXN000374,ACC00193,ACC00542,Cash Withdrawal,25388.06,EUR,2024-03-30 19:43:00,SWIFT,Australia,Cayman Islands,Completed,Salary
TXN000375,ACC00022,ACC00249,Cash Withdrawal,40015.66,GBP,2024-06-01 06:06:00,Branch,Cyprus,Seychelles,Pending,N/A
TXN000376,ACC00400,ACC00299,Cheque,120502.4,EUR,2023-08-19 01:11:00,ATM,Bahamas,British Virgin Islands,Completed,Salary
